1926	3.407	2.341	2.339
1927	3.219	2.332	2.234
1928	3.218	2.237	2.330
1929	3.542	2.385	2.382
1930	3.339	2.397	2.239
1931	3.339	2.242	2.396
1932	3.138	2.352	2.166
1933	3.136	2.170	2.352
1934	3.588	2.308	2.444
1935	3.533	2.477	2.438
1936	3.605	2.402	2.294
1937	1.909	2.557	1.907
1938	2.013	2.369	1.916
1939	1.917	2.369	2.010
1940	1.866	2.693	1.863
1941	2.009	2.490	1.850
1942	1.852	2.489	2.006
1943	2.082	2.288	1.895
1944	1.895	2.287	2.078
1945	1.804	2.739	1.939
1946	1.809	2.684	1.771
1947	1.954	2.755	1.845
1948	1.907	1.909	2.557
1949	1.916	2.013	2.369
1950	2.010	1.917	2.369
1951	1.863	1.866	2.693
1952	1.850	2.009	2.490
1953	2.006	1.852	2.489
1954	1.895	2.082	2.288
1955	2.078	1.895	2.287
1956	1.939	1.804	2.739
1957	1.771	1.809	2.684
1958	1.845	1.954	2.755
1959	1.489	0.841	1.907
1960	1.385	1.029	1.916
1961	1.481	1.030	2.010
1962	1.532	0.706	1.863
1963	1.390	0.909	1.850
1964	1.547	0.909	2.006
1965	1.316	1.110	1.895
1966	1.503	1.111	2.078
1967	1.594	0.660	1.939
1968	1.589	0.715	1.771
1969	1.445	0.643	1.845
1970	1.909	0.841	1.492
1971	2.013	1.029	1.482
1972	1.917	1.030	1.388
1973	1.866	0.706	1.535
1974	2.009	0.909	1.548
1975	1.852	0.909	1.393
1976	2.082	1.110	1.503
1977	1.895	1.111	1.320
1978	1.804	0.660	1.459
1979	1.809	0.715	1.628
1980	1.954	0.643	1.553
1981	1.489	2.557	1.492
1982	1.385	2.369	1.482
1983	1.481	2.369	1.388
1984	1.532	2.693	1.535
1985	1.390	2.490	1.548
1986	1.547	2.489	1.393
1987	1.316	2.288	1.503
1988	1.503	2.287	1.320
1989	1.594	2.739	1.459
1990	1.589	2.684	1.628
1991	1.445	2.755	1.553
1992	1.907	1.489	0.841
1993	1.916	1.385	1.029
1994	2.010	1.481	1.030
1995	1.863	1.532	0.706
1996	1.850	1.390	0.909
1997	2.006	1.547	0.909
1998	1.895	1.316	1.110
1999	2.078	1.503	1.111
2000	1.939	1.594	0.660
2001	1.771	1.589	0.715
2002	1.845	1.445	0.643
2003	1.492	1.909	0.841
2004	1.482	2.013	1.029
2005	1.388	1.917	1.030
2006	1.535	1.866	0.706
2007	1.548	2.009	0.909
2008	1.393	1.852	0.909
2009	1.503	2.082	1.110
2010	1.320	1.895	1.111
2011	1.459	1.804	0.660
2012	1.628	1.809	0.715
2013	1.553	1.954	0.643
2014	1.492	1.489	2.557
2015	1.482	1.385	2.369
2016	1.388	1.481	2.369
2017	1.535	1.532	2.693
2018	1.548	1.390	2.490
2019	1.393	1.547	2.489
2020	1.503	1.316	2.288
2021	1.320	1.503	2.287
2022	1.459	1.594	2.739
2023	1.628	1.589	2.684
2024	1.553	1.445	2.755
2025	2.758	3.407	2.756
2026	2.863	3.219	2.766
2027	2.767	3.218	2.860
2028	2.716	3.542	2.713
2029	2.858	3.339	2.700
2030	2.701	3.339	2.855
2031	2.932	3.138	2.745
2032	2.745	3.136	2.928
2033	2.653	3.588	2.789
2034	2.659	3.533	2.620
2035	2.803	3.605	2.695
2036	2.339	1.690	2.756
2037	2.234	1.879	2.766
2038	2.330	1.879	2.860
2039	2.382	1.555	2.713
2040	2.239	1.758	2.700
2041	2.396	1.759	2.855
2042	2.166	1.960	2.745
2043	2.352	1.961	2.928
2044	2.444	1.509	2.789
2045	2.438	1.564	2.620
2046	2.294	1.493	2.695
2047	2.758	1.690	2.341
2048	2.863	1.879	2.332
2049	2.767	1.879	2.237
2050	2.716	1.555	2.385
2051	2.858	1.758	2.397
2052	2.701	1.759	2.242
2053	2.932	1.960	2.352
2054	2.745	1.961	2.170
2055	2.653	1.509	2.308
2056	2.659	1.564	2.477
2057	2.803	1.493	2.402
2058	2.339	3.407	2.341
2059	2.234	3.219	2.332
2060	2.330	3.218	2.237
2061	2.382	3.542	2.385
2062	2.239	3.339	2.397
2063	2.396	3.339	2.242
2064	2.166	3.138	2.352
2065	2.352	3.136	2.170
2066	2.444	3.588	2.308
2067	2.438	3.533	2.477
2068	2.294	3.605	2.402
2069	2.756	2.758	3.407
2070	2.766	2.863	3.219
2071	2.860	2.767	3.218
2072	2.713	2.716	3.542
2073	2.700	2.858	3.339
2074	2.855	2.701	3.339
2075	2.745	2.932	3.138
2076	2.928	2.745	3.136
2077	2.789	2.653	3.588
2078	2.620	2.659	3.533
2079	2.695	2.803	3.605
2080	2.756	2.339	1.690
2081	2.766	2.234	1.879
2082	2.860	2.330	1.879
2083	2.713	2.382	1.555
2084	2.700	2.239	1.758
2085	2.855	2.396	1.759
2086	2.745	2.166	1.960
2087	2.928	2.352	1.961
2088	2.789	2.444	1.509
2089	2.620	2.438	1.564
2090	2.695	2.294	1.493
2091	2.341	2.758	1.690
2092	2.332	2.863	1.879
2093	2.237	2.767	1.879
2094	2.385	2.716	1.555
2095	2.397	2.858	1.758
2096	2.242	2.701	1.759
2097	2.352	2.932	1.960
2098	2.170	2.745	1.961
2099	2.308	2.653	1.509
2100	2.477	2.659	1.564
2101	2.402	2.803	1.493
2102	2.341	2.339	3.407
2103	2.332	2.234	3.219
2104	2.237	2.330	3.218
2105	2.385	2.382	3.542
2106	2.397	2.239	3.339
2107	2.242	2.396	3.339
2108	2.352	2.166	3.138
2109	2.170	2.352	3.136
2110	2.308	2.444	3.588
2111	2.477	2.438	3.533
2112	2.402	2.294	3.605
2113	0.850	0.423	0.000
2114	1.699	1.272	0.850
2115	2.549	2.975	0.000
2116	0.000	0.427	0.850
2117	0.000	0.850	0.423
2118	0.423	0.000	0.850
2119	0.000	2.549	2.975
2120	2.975	0.000	2.549
2121	0.850	1.699	1.272
2122	0.850	0.000	0.427
2123	1.272	0.850	1.699
2124	0.427	0.850	0.000
2125	0.850	0.423	1.699
2126	1.699	1.272	2.549
2127	2.549	2.975	1.699
2128	0.000	0.427	2.549
2129	0.000	0.850	2.122
2130	0.423	0.000	2.549
2131	0.000	2.549	1.276
2132	2.975	0.000	0.850
2133	0.850	1.699	2.971
2134	0.850	0.000	2.126
2135	1.272	0.850	0.000
2136	0.427	0.850	1.699
2137	0.850	2.122	0.000
2138	1.699	2.971	0.850
2139	2.549	1.276	0.000
2140	0.000	2.126	0.850
2141	0.000	2.549	0.423
2142	0.423	1.699	0.850
2143	0.000	0.850	2.975
2144	2.975	1.699	2.549
2145	0.850	0.000	1.272
2146	0.850	1.699	0.427
2147	1.272	2.549	1.699
2148	0.427	2.549	0.000
2149	0.850	2.122	1.699
2150	1.699	2.971	2.549
2151	2.549	1.276	1.699
2152	0.000	2.126	2.549
2153	0.000	2.549	2.122
2154	0.423	1.699	2.549
2155	0.000	0.850	1.276
2156	2.975	1.699	0.850
2157	0.850	0.000	2.971
2158	0.850	1.699	2.126
2159	1.272	2.549	0.000
2160	0.427	2.549	1.699
2161	2.549	0.423	0.000
2162	0.000	1.272	0.850
2163	0.850	2.975	0.000
2164	1.699	0.427	0.850
2165	1.699	0.850	0.423
2166	2.122	0.000	0.850
2167	1.699	2.549	2.975
2168	1.276	0.000	2.549
2169	2.549	1.699	1.272
2170	2.549	0.000	0.427
2171	2.971	0.850	1.699
2172	2.126	0.850	0.000
2173	2.549	0.423	1.699
2174	0.000	1.272	2.549
2175	0.850	2.975	1.699
2176	1.699	0.427	2.549
2177	1.699	0.850	2.122
2178	2.122	0.000	2.549
2179	1.699	2.549	1.276
2180	1.276	0.000	0.850
2181	2.549	1.699	2.971
2182	2.549	0.000	2.126
2183	2.971	0.850	0.000
2184	2.126	0.850	1.699
2185	2.549	2.122	0.000
2186	0.000	2.971	0.850
2187	0.850	1.276	0.000
2188	1.699	2.126	0.850
2189	1.699	2.549	0.423
2190	2.122	1.699	0.850
2191	1.699	0.850	2.975
2192	1.276	1.699	2.549
2193	2.549	0.000	1.272
2194	2.549	1.699	0.427
2195	2.971	2.549	1.699
2196	2.126	2.549	0.000
2197	2.549	2.122	1.699
2198	0.000	2.971	2.549
2199	0.850	1.276	1.699
2200	1.699	2.126	2.549
2201	1.699	2.549	2.122
2202	2.122	1.699	2.549
2203	1.699	0.850	1.276
2204	1.276	1.699	0.850
2205	2.549	0.000	2.971
2206	2.549	1.699	2.126
2207	2.971	2.549	0.000
2208	2.126	2.549	1.699
